District	County	State PM	Abs PM	Length	Latitude	Longitude
1	Iron	71.497	71.497	.175	37.81375	-112.92841
1	Iron	71.14	71.14	.357	37.8106	-112.93358
1	Iron	70.997	70.997	.143	37.80932	-112.93564
1	Iron	70.913	70.913	.084	37.80859	-112.93686
1	Iron	70.806	70.806	.107	37.80763	-112.9384
1	Iron	70.598	70.598	.208	37.80579	-112.94141
1	Iron	70.569	70.569	.029	37.80553	-112.94183
1	Iron	70.52	70.52	.049	37.8051	-112.94254
1	Iron	70.437	70.437	.083	37.80437	-112.94375
1	Iron	70.416	70.416	.021	37.80417	-112.94405
1	Iron	70.354	70.354	.062	37.80363	-112.94495
1	Iron	70.232	70.232	.122	37.80255	-112.94671
1	Iron	69.944	69.944	.288	37.8	-112.95088
1	Iron	69.905	69.905	.039	37.79966	-112.95145
1	Iron	69.795	69.795	.11	37.79869	-112.95304
1	Iron	69.659	69.659	.137	37.79748	-112.95502
1	Iron	69.625	69.625	.033	37.79718	-112.9555
1	Iron	69.559	69.559	.066	37.7966	-112.95646
1	Iron	69.497	69.497	.062	37.79605	-112.95735
1	Iron	69.44	69.44	.057	37.79554	-112.95817
1	Iron	69.408	69.408	.032	37.79526	-112.95864
1	Iron	69.347	69.347	.061	37.7947	-112.9595
1	Iron	69.284	69.284	.063	37.79414	-112.96041
1	Iron	69.244	69.244	.04	37.79379	-112.961
1	Iron	69.161	69.161	.083	37.79306	-112.96221
1	Iron	69.099	69.099	.062	37.79253	-112.96313
1	Iron	69.037	69.037	.062	37.79198	-112.96402
1	Iron	68.892	68.892	.144	37.7907	-112.96611
1	Iron	68.855	68.855	.037	37.79037	-112.96665
1	Iron	68.81	68.81	.045	37.78996	-112.9673
1	Iron	68.741	68.741	.069	37.78936	-112.96831
1	Iron	68.6	68.6	.14	37.78813	-112.97035
1	Iron	68.473	68.473	.127	37.78703	-112.97222
1	Iron	68.378	68.378	.095	37.78623	-112.97363
1	Iron	68.25	68.25	.128	37.78515	-112.97554
1	Iron	68.147	68.147	.102	37.78431	-112.97708
1	Iron	68.043	68.043	.105	37.78346	-112.97867
1	Iron	68.028	68.028	.015	37.78334	-112.97889
1	Iron	67.962	67.962	.066	37.78281	-112.9799
1	Iron	67.811	67.811	.15	37.78162	-112.9822
1	Iron	67.627	67.627	.184	37.78015	-112.98501
1	Iron	67.48	67.48	.147	37.77898	-112.98725
1	Iron	67.319	67.319	.161	37.77771	-112.98972
1	Iron	67.236	67.236	.083	37.77704	-112.99099
1	Iron	67.154	67.154	.082	37.77639	-112.99225
1	Iron	67.091	67.091	.063	37.77589	-112.99321
1	Iron	67.03	67.03	.061	37.7754	-112.99414
1	Iron	66.977	66.977	.052	37.77497	-112.99493
1	Iron	66.932	66.932	.046	37.7746	-112.99562
1	Iron	66.906	66.906	.026	37.77439	-112.99601
1	Iron	66.869	66.869	.037	37.77409	-112.99656
1	Iron	66.763	66.763	.106	37.77321	-112.99815
1	Iron	66.606	66.606	.157	37.77188	-113.00047
1	Iron	66.585	66.585	.021	37.7717	-113.00078
1	Iron	66.477	66.477	.109	37.77076	-113.00237
1	Iron	66.394	66.394	.083	37.77004	-113.00359
1	Iron	66.331	66.331	.063	37.76948	-113.0045
1	Iron	66.295	66.295	.036	37.76917	-113.00503
1	Iron	66.287	66.287	.008	37.7691	-113.00514
1	Iron	66.268	66.268	.018	37.76894	-113.00541
1	Iron	66.207	66.207	.062	37.76838	-113.00629
1	Iron	66.123	66.123	.083	37.76763	-113.00748
1	Iron	66.103	66.103	.021	37.76744	-113.00777
1	Iron	66.089	66.089	.014	37.76732	-113.00797
1	Iron	66.061	66.061	.028	37.76706	-113.00836
1	Iron	65.996	65.996	.065	37.76647	-113.00929
1	Iron	65.957	65.957	.039	37.76611	-113.00984
1	Iron	65.845	65.845	.112	37.76507	-113.01141
1	Iron	65.765	65.765	.081	37.76432	-113.01254
1	Iron	65.688	65.688	.076	37.76359	-113.01359
1	Iron	65.606	65.606	.082	37.76281	-113.01473
1	Iron	65.536	65.536	.07	37.76214	-113.01568
1	Iron	65.463	65.463	.073	37.76143	-113.01667
1	Iron	65.372	65.372	.091	37.76054	-113.0179
1	Iron	65.316	65.316	.056	37.75999	-113.01865
1	Iron	65.254	65.254	.062	37.75937	-113.01948
1	Iron	65.206	65.206	.048	37.7589	-113.02012
1	Iron	65.186	65.186	.019	37.7587	-113.02037
1	Iron	65.15	65.15	.037	37.75834	-113.02086
1	Iron	65.095	65.095	.055	37.75778	-113.02157
1	Iron	65.077	65.077	.018	37.7576	-113.02182
1	Iron	65.047	65.047	.03	37.75729	-113.0222
1	Iron	65.004	65.004	.043	37.75686	-113.02277
1	Iron	64.965	64.965	.039	37.75646	-113.02327
1	Iron	64.924	64.924	.041	37.75605	-113.02381
1	Iron	64.913	64.913	.011	37.75594	-113.02395
1	Iron	64.878	64.878	.035	37.75557	-113.0244
1	Iron	64.84	64.84	.038	37.75518	-113.02488
1	Iron	64.798	64.798	.042	37.75475	-113.02543
1	Iron	64.758	64.758	.04	37.75433	-113.02593
1	Iron	64.714	64.714	.044	37.75387	-113.02649
1	Iron	64.675	64.675	.039	37.75346	-113.02699
1	Iron	64.641	64.641	.034	37.75311	-113.02742
1	Iron	64.623	64.623	.017	37.75292	-113.02763
1	Iron	64.593	64.593	.031	37.7526	-113.02802
1	Iron	64.551	64.551	.041	37.75216	-113.02853
1	Iron	64.515	64.515	.036	37.75178	-113.02898
1	Iron	64.469	64.469	.046	37.75129	-113.02955
1	Iron	64.444	64.444	.026	37.75102	-113.02987
1	Iron	64.408	64.408	.036	37.75063	-113.03031
1	Iron	64.371	64.371	.037	37.75023	-113.03076
1	Iron	64.326	64.326	.045	37.74975	-113.03131
1	Iron	64.285	64.285	.041	37.7493	-113.03181
1	Iron	64.228	64.228	.056	37.74869	-113.03249
1	Iron	64.202	64.202	.027	37.7484	-113.03281
1	Iron	64.141	64.141	.061	37.74773	-113.03354
1	Iron	64.078	64.078	.062	37.74705	-113.03429
1	Iron	64.047	64.047	.032	37.7467	-113.03466
1	Iron	63.954	63.954	.093	37.74567	-113.03576
1	Iron	63.872	63.872	.082	37.74476	-113.03671
1	Iron	63.81	63.81	.062	37.74406	-113.03742
1	Iron	63.766	63.766	.044	37.74356	-113.03793
1	Iron	63.689	63.689	.077	37.74269	-113.03882
1	Iron	63.648	63.648	.041	37.74222	-113.03928
1	Iron	63.6	63.6	.047	37.74168	-113.03981
1	Iron	63.564	63.564	.037	37.74126	-113.04022
1	Iron	63.527	63.527	.037	37.74084	-113.04063
1	Iron	63.474	63.474	.053	37.74023	-113.04122
1	Iron	63.422	63.422	.052	37.73963	-113.0418
1	Iron	63.359	63.359	.063	37.73891	-113.04251
1	Iron	63.318	63.318	.041	37.73844	-113.04296
1	Iron	63.298	63.298	.02	37.73821	-113.04318
1	Iron	63.233	63.233	.065	37.73746	-113.0439
1	Iron	63.192	63.192	.041	37.73699	-113.04435
1	Iron	63.161	63.161	.032	37.73663	-113.04471
1	Iron	63.142	63.142	.019	37.73641	-113.04492
1	Iron	63.048	63.048	.094	37.73533	-113.04596
1	Iron	63.013	63.013	.035	37.73493	-113.04635
1	Iron	62.911	62.911	.102	37.73376	-113.04748
1	Iron	62.876	62.876	.035	37.73336	-113.04787
1	Iron	62.676	62.676	.2	37.73106	-113.0501
1	Iron	62.555	62.555	.121	37.72967	-113.05144
1	Iron	62.516	62.516	.039	37.72922	-113.05188
1	Iron	62.477	62.477	.039	37.72877	-113.0523
1	Iron	62.436	62.436	.041	37.7283	-113.05276
1	Iron	62.42	62.42	.016	37.72811	-113.05294
1	Iron	62.395	62.395	.025	37.72782	-113.05322
1	Iron	62.225	62.225	.17	37.72587	-113.05511
1	Iron	62.211	62.211	.014	37.7257	-113.05526
1	Iron	62.173	62.173	.038	37.72527	-113.05569
1	Iron	62.127	62.127	.045	37.72475	-113.0562
1	Iron	62.1	62.1	.027	37.72444	-113.0565
1	Iron	62.012	62.012	.088	37.72342	-113.05748
1	Iron	61.94	61.94	.072	37.72259	-113.05828
1	Iron	61.883	61.883	.057	37.72193	-113.0589
1	Iron	61.865	61.865	.018	37.72172	-113.0591
1	Iron	61.823	61.823	.042	37.72125	-113.05958
1	Iron	61.745	61.745	.078	37.72035	-113.06045
1	Iron	61.686	61.686	.059	37.71967	-113.0611
1	Iron	61.656	61.656	.03	37.71933	-113.06144
1	Iron	61.628	61.628	.028	37.71901	-113.06175
1	Iron	61.593	61.593	.035	37.7186	-113.06214
1	Iron	61.516	61.516	.077	37.71771	-113.06299
1	Iron	61.487	61.487	.028	37.71738	-113.0633
1	Iron	61.46	61.46	.028	37.71706	-113.0636
1	Iron	61.435	61.435	.025	37.71677	-113.06388
1	Iron	61.409	61.409	.026	37.71647	-113.06417
1	Iron	61.377	61.377	.031	37.71611	-113.06451
1	Iron	61.343	61.343	.035	37.7157	-113.06488
1	Iron	61.294	61.294	.049	37.71513	-113.06541
1	Iron	61.255	61.255	.039	37.71466	-113.0658
1	Iron	61.221	61.221	.034	37.71426	-113.06615
1	Iron	61.166	61.166	.055	37.7136	-113.06672
1	Iron	61.147	61.147	.019	37.71337	-113.06691
1	Iron	61.109	61.109	.038	37.71291	-113.06729
1	Iron	61.081	61.081	.029	37.71256	-113.06757
1	Iron	61.052	61.052	.029	37.71221	-113.06785
1	Iron	61.025	61.025	.027	37.71188	-113.06812
1	Iron	60.937	60.937	.088	37.71079	-113.06894
1	Iron	60.898	60.898	.039	37.7103	-113.06931
1	Iron	60.828	60.828	.07	37.70942	-113.06994
1	Iron	60.784	60.784	.044	37.70885	-113.07032
1	Iron	60.701	60.701	.083	37.70779	-113.07103
1	Iron	60.66	60.66	.041	37.70726	-113.07137
1	Iron	60.628	60.628	.032	37.70685	-113.07163
1	Iron	60.6	60.6	.028	37.70649	-113.07186
1	Iron	60.571	60.571	.029	37.70611	-113.0721
1	Iron	60.536	60.536	.035	37.70565	-113.07238
1	Iron	60.462	60.462	.074	37.70467	-113.07294
1	Iron	60.422	60.422	.04	37.70414	-113.07323
1	Iron	60.397	60.397	.025	37.70381	-113.07342
1	Iron	60.359	60.359	.038	37.70331	-113.07369
1	Iron	60.341	60.341	.018	37.70307	-113.07382
1	Iron	60.301	60.301	.04	37.70253	-113.0741
1	Iron	60.283	60.283	.018	37.70229	-113.07423
1	Iron	60.241	60.241	.042	37.70173	-113.07451
1	Iron	60.215	60.215	.026	37.70138	-113.07469
1	Iron	60.187	60.187	.028	37.701	-113.07486
1	Iron	60.15	60.15	.037	37.7005	-113.0751
1	Iron	60.139	60.139	.011	37.70035	-113.07517
1	Iron	60.119	60.119	.02	37.70007	-113.07529
1	Iron	60.075	60.075	.044	37.69947	-113.07556
1	Iron	60.024	60.024	.051	37.69877	-113.07588
1	Iron	59.989	59.989	.035	37.69829	-113.07607
1	Iron	59.954	59.954	.035	37.69781	-113.07628
1	Iron	59.928	59.928	.026	37.69745	-113.0764
1	Iron	59.899	59.899	.029	37.69705	-113.07657
1	Iron	59.875	59.875	.024	37.69671	-113.07669
1	Iron	59.805	59.805	.07	37.69574	-113.07705
1	Iron	59.747	59.747	.058	37.69493	-113.07732
1	Iron	59.722	59.722	.026	37.69457	-113.07744
1	Iron	59.663	59.663	.058	37.69375	-113.07769
1	Iron	59.624	59.624	.04	37.69319	-113.07786
1	Iron	59.584	59.584	.04	37.69263	-113.07803
1	Iron	59.556	59.556	.028	37.69224	-113.07814
1	Iron	59.505	59.505	.052	37.69151	-113.07834
1	Iron	59.463	59.463	.041	37.69092	-113.07848
1	Iron	59.455	59.455	.008	37.6908	-113.07851
1	Iron	59.421	59.421	.034	37.69031	-113.07863
1	Iron	59.383	59.383	.038	37.68977	-113.07874
1	Iron	59.347	59.347	.036	37.68926	-113.07886
1	Iron	59.302	59.302	.045	37.68862	-113.079
1	Iron	59.259	59.259	.043	37.688	-113.07911
1	Iron	59.224	59.224	.036	37.68749	-113.0792
1	Iron	59.18	59.18	.043	37.68687	-113.07932
1	Iron	59.157	59.157	.023	37.68654	-113.07939
1	Iron	59.12	59.12	.037	37.686	-113.07947
1	Iron	59.1	59.1	.02	37.68571	-113.07951
1	Iron	59.055	59.055	.044	37.68507	-113.07958
1	Iron	59.024	59.024	.031	37.68462	-113.07963
1	Iron	58.997	58.997	.027	37.68423	-113.07968
1	Iron	58.971	58.971	.026	37.68385	-113.07971
1	Iron	58.948	58.948	.023	37.68352	-113.07973
1	Iron	58.914	58.914	.034	37.68303	-113.07977
1	Iron	58.896	58.896	.018	37.68277	-113.0798
1	Iron	58.873	58.873	.024	37.68243	-113.07985
1	Iron	58.858	58.858	.015	37.68222	-113.07987
1	Iron	58.816	58.816	.042	37.68161	-113.07992
1	Iron	58.762	58.762	.054	37.68083	-113.07994
1	Iron	58.719	58.719	.043	37.68021	-113.07997
1	Iron	58.69	58.69	.029	37.67979	-113.07998
1	Iron	58.654	58.654	.037	37.67926	-113.07999
1	Iron	58.617	58.617	.037	37.67873	-113.08
1	Iron	58.501	58.501	.116	37.67705	-113.08003
1	Iron	58.497	58.497	.004	37.67699	-113.08003
1	Iron	58.432	58.432	.065	37.67605	-113.08001
1	Iron	58.412	58.412	.02	37.67576	-113.08001
1	Iron	58.359	58.359	.053	37.67499	-113.07999
1	Iron	58.338	58.338	.021	37.67468	-113.07998
1	Iron	58.297	58.297	.041	37.67409	-113.07995
1	Iron	58.035	58.035	.262	37.67029	-113.0799
1	Iron	57.986	57.986	.049	37.66958	-113.0799
1	Iron	57.946	57.946	.04	37.669	-113.07989
1	Iron	57.868	57.868	.078	37.66787	-113.07988
1	Iron	57.778	57.778	.09	37.66656	-113.07987
1	Iron	57.732	57.732	.046	37.66589	-113.07988
1	Iron	57.691	57.691	.041	37.6653	-113.0799
1	Iron	57.665	57.665	.026	37.66492	-113.07992
1	Iron	57.589	57.589	.076	37.66382	-113.08002
1	Iron	57.563	57.563	.026	37.66345	-113.08006
1	Iron	57.532	57.532	.031	37.663	-113.08011
1	Iron	57.476	57.476	.056	37.6622	-113.08022
1	Iron	57.444	57.444	.032	37.66174	-113.08029
1	Iron	57.425	57.425	.02	37.66146	-113.08034
1	Iron	57.398	57.398	.027	37.66107	-113.08041
1	Iron	57.368	57.368	.03	37.66064	-113.08049
1	Iron	57.29	57.29	.077	37.65954	-113.08075
1	Iron	57.271	57.271	.02	37.65926	-113.08082
1	Iron	57.24	57.24	.031	37.65882	-113.08094
1	Iron	57.18	57.18	.06	37.65797	-113.08118
1	Iron	57.126	57.126	.053	37.65722	-113.08142
1	Iron	57.091	57.091	.035	37.65673	-113.08159
1	Iron	57.039	57.039	.052	37.65601	-113.08186
1	Iron	57.014	57.014	.026	37.65565	-113.08199
1	Iron	56.931	56.931	.082	37.65452	-113.08248
1	Iron	56.909	56.909	.022	37.65422	-113.08261
1	Iron	56.869	56.869	.04	37.65367	-113.08286
1	Iron	56.826	56.826	.043	37.65308	-113.08312
1	Iron	56.785	56.785	.041	37.65253	-113.0834
1	Iron	56.742	56.742	.043	37.65196	-113.0837
1	Iron	56.691	56.691	.052	37.65127	-113.08407
1	Iron	56.638	56.638	.052	37.65058	-113.08446
1	Iron	56.618	56.618	.021	37.65031	-113.08462
1	Iron	56.61	56.61	.008	37.65021	-113.08469
1	Iron	56.572	56.572	.038	37.64972	-113.08501
1	Iron	56.533	56.533	.039	37.64922	-113.08534
1	Iron	56.493	56.493	.04	37.64871	-113.0857
1	Iron	56.452	56.452	.04	37.6482	-113.08605
1	Iron	56.327	56.327	.126	37.64663	-113.08721
1	Iron	56.287	56.287	.04	37.64615	-113.08763
1	Iron	56.202	56.202	.085	37.64513	-113.0885
1	Iron	56.164	56.164	.038	37.64468	-113.0889
1	Iron	56.14	56.14	.023	37.64441	-113.08915
1	Iron	56.079	56.079	.061	37.6437	-113.08982
1	Iron	56.039	56.039	.04	37.64324	-113.09027
1	Iron	55.975	55.975	.064	37.64252	-113.09101
1	Iron	55.943	55.943	.032	37.64216	-113.09138
1	Iron	55.916	55.916	.027	37.64187	-113.09171
1	Iron	55.856	55.856	.06	37.64123	-113.09244
1	Iron	55.834	55.834	.022	37.641	-113.09272
1	Iron	55.797	55.797	.038	37.64061	-113.0932
1	Iron	55.777	55.777	.02	37.64039	-113.09343
1	Iron	55.73	55.73	.047	37.63992	-113.09404
1	Iron	55.679	55.679	.051	37.63941	-113.09471
1	Iron	55.639	55.639	.04	37.63901	-113.09524
1	Iron	55.617	55.617	.022	37.6388	-113.09555
1	Iron	55.599	55.599	.018	37.63863	-113.09581
1	Iron	55.579	55.579	.019	37.63843	-113.09606
1	Iron	55.537	55.537	.042	37.63804	-113.09664
1	Iron	55.499	55.499	.039	37.63768	-113.09718
1	Iron	55.449	55.449	.05	37.63723	-113.09789
1	Iron	55.415	55.415	.034	37.63692	-113.09837
1	Iron	55.374	55.374	.041	37.63656	-113.09897
1	Iron	55.334	55.334	.04	37.63623	-113.09956
1	Iron	55.275	55.275	.06	37.63573	-113.10045
1	Iron	55.237	55.237	.038	37.63542	-113.10102
1	Iron	55.179	55.179	.057	37.63497	-113.1019
1	Iron	55.136	55.136	.044	37.63463	-113.10257
1	Iron	55.11	55.11	.025	37.63445	-113.10297
1	Iron	55.066	55.066	.044	37.63412	-113.10366
1	Iron	55.032	55.032	.034	37.63388	-113.10421
1	Iron	54.965	54.965	.067	37.63341	-113.10528
1	Iron	54.942	54.942	.023	37.63326	-113.10565
1	Iron	54.88	54.88	.062	37.63286	-113.10667
1	Iron	54.818	54.818	.061	37.63248	-113.10768
1	Iron	54.797	54.797	.022	37.63235	-113.10804
1	Iron	54.751	54.751	.046	37.63209	-113.10881
1	Iron	54.71	54.71	.041	37.63186	-113.1095
1	Iron	54.665	54.665	.045	37.63162	-113.11026
1	Iron	54.62	54.62	.045	37.63139	-113.11103
1	Iron	54.599	54.599	.021	37.63128	-113.11139
1	Iron	54.554	54.554	.044	37.63108	-113.11216
1	Iron	54.537	54.537	.018	37.63099	-113.11246
1	Iron	54.495	54.495	.042	37.6308	-113.11319
1	Iron	54.455	54.455	.04	37.6306	-113.11387
1	Iron	54.426	54.426	.029	37.63047	-113.11437
1	Iron	54.384	54.384	.042	37.63027	-113.11509
1	Iron	54.325	54.325	.059	37.62999	-113.11611
1	Iron	54.28	54.28	.045	37.62978	-113.11689
1	Iron	54.252	54.252	.028	37.62964	-113.11736
1	Iron	54.179	54.179	.073	37.62929	-113.11862
1	Iron	54.119	54.119	.06	37.62901	-113.11965
1	Iron	54.067	54.067	.052	37.62876	-113.12054
1	Iron	54.008	54.008	.06	37.62847	-113.12157
1	Iron	53.944	53.944	.064	37.62818	-113.12267
1	Iron	53.88	53.88	.064	37.62786	-113.12376
1	Iron	53.808	53.808	.072	37.62753	-113.12501
1	Iron	53.737	53.737	.071	37.62718	-113.12623
1	Iron	53.677	53.677	.06	37.6269	-113.12726
1	Iron	53.623	53.623	.054	37.62665	-113.12819
1	Iron	53.583	53.583	.041	37.62645	-113.12889
1	Iron	53.521	53.521	.061	37.62616	-113.12995
1	Iron	53.48	53.48	.041	37.62596	-113.13065
1	Iron	53.461	53.461	.019	37.62586	-113.13098
1	Iron	53.421	53.421	.04	37.62568	-113.13167
1	Iron	53.344	53.344	.077	37.6253	-113.13299
1	Iron	53.296	53.296	.049	37.62508	-113.13383
1	Iron	53.255	53.255	.041	37.62488	-113.13453
1	Iron	53.228	53.228	.027	37.62473	-113.13498
1	Iron	53.193	53.193	.035	37.62455	-113.13557
1	Iron	53.151	53.151	.042	37.62431	-113.13628
1	Iron	53.118	53.118	.033	37.62412	-113.13684
1	Iron	53.064	53.064	.054	37.62379	-113.13773
1	Iron	53.001	53.001	.063	37.62338	-113.13876
1	Iron	52.962	52.962	.039	37.62313	-113.13939
1	Iron	52.92	52.92	.042	37.62283	-113.14006
1	Iron	52.88	52.88	.04	37.62255	-113.14069
1	Iron	52.826	52.826	.055	37.62214	-113.14154
1	Iron	52.764	52.764	.062	37.62166	-113.14249
1	Iron	52.723	52.723	.04	37.62133	-113.1431
1	Iron	52.677	52.677	.046	37.62094	-113.14379
1	Iron	52.631	52.631	.046	37.62055	-113.14446
1	Iron	52.568	52.568	.063	37.61999	-113.14537
1	Iron	52.503	52.503	.065	37.61939	-113.14628
1	Iron	52.462	52.462	.041	37.619	-113.14685
1	Iron	52.422	52.422	.04	37.61861	-113.1474
1	Iron	52.392	52.392	.03	37.61832	-113.14781
1	Iron	52.373	52.373	.019	37.61813	-113.14805
1	Iron	52.335	52.335	.038	37.61775	-113.14855
1	Iron	52.296	52.296	.039	37.61734	-113.14905
1	Iron	52.255	52.255	.041	37.61691	-113.14956
1	Iron	52.221	52.221	.034	37.61655	-113.14998
1	Iron	52.173	52.173	.048	37.61603	-113.15057
1	Iron	52.127	52.127	.046	37.61552	-113.15111
1	Iron	52.039	52.039	.088	37.61453	-113.15211
1	Iron	52.026	52.026	.013	37.61439	-113.15228
1	Iron	51.987	51.987	.039	37.61393	-113.15269
1	Iron	51.952	51.952	.035	37.61351	-113.15306
1	Iron	51.904	51.904	.048	37.61295	-113.15357
1	Iron	51.865	51.865	.039	37.61248	-113.15396
1	Iron	51.822	51.822	.043	37.61195	-113.15438
1	Iron	51.762	51.762	.06	37.61121	-113.15495
1	Iron	51.697	51.697	.065	37.61041	-113.15556
1	Iron	51.647	51.647	.051	37.60978	-113.15604
1	Iron	51.594	51.594	.053	37.60913	-113.15655
1	Iron	51.555	51.555	.039	37.60865	-113.15692
1	Iron	51.518	51.518	.037	37.60819	-113.15728
1	Iron	51.462	51.462	.055	37.6075	-113.1578
1	Iron	51.39	51.39	.072	37.6066	-113.15848
1	Iron	51.368	51.368	.022	37.60634	-113.1587
1	Iron	51.308	51.308	.06	37.60561	-113.15931
1	Iron	51.067	51.067	.241	37.6026	-113.16153
1	Iron	51.036	51.036	.03	37.60223	-113.16183
1	Iron	50.912	50.912	.124	37.6007	-113.16302
1	Iron	50.776	50.776	.136	37.599	-113.16429
1	Iron	50.66	50.66	.116	37.59757	-113.16542
1	Iron	50.6	50.6	.06	37.59683	-113.16599
1	Iron	50.59	50.59	.01	37.59671	-113.16608
1	Iron	50.523	50.523	.067	37.59589	-113.16672
1	Iron	50.502	50.502	.022	37.59562	-113.16692
1	Iron	50.398	50.398	.104	37.59434	-113.16791
1	Iron	50.33	50.33	.068	37.59349	-113.16853
1	Iron	50.319	50.319	.011	37.59337	-113.16866
1	Iron	50.28	50.28	.04	37.59288	-113.16904
1	Iron	50.229	50.229	.051	37.59225	-113.16952
1	Iron	50.185	50.185	.044	37.59171	-113.16993
1	Iron	50.143	50.143	.043	37.59118	-113.17033
1	Iron	50.098	50.098	.044	37.59063	-113.17075
1	Iron	50.057	50.057	.041	37.59011	-113.17113
1	Iron	50.01	50.01	.046	37.58952	-113.17154
1	Iron	49.976	49.976	.034	37.58909	-113.17185
1	Iron	49.936	49.936	.04	37.58858	-113.1722
1	Iron	49.882	49.882	.054	37.58788	-113.17266
1	Iron	49.819	49.819	.063	37.58707	-113.17318
1	Iron	49.675	49.675	.144	37.58521	-113.17438
1	Iron	49.344	49.344	.331	37.58094	-113.17712
1	Iron	48.997	48.997	.347	37.57645	-113.17999
1	Iron	48.953	48.953	.043	37.57589	-113.18035
1	Iron	48.869	48.869	.085	37.5748	-113.18106
1	Iron	48.766	48.766	.103	37.57347	-113.18191
1	Iron	48.686	48.686	.08	37.57244	-113.18257
1	Iron	48.625	48.625	.06	37.57166	-113.18307
1	Iron	48.518	48.518	.108	37.57027	-113.18397
1	Iron	48.452	48.452	.066	37.56942	-113.18451
1	Iron	48.364	48.364	.088	37.56828	-113.18524
1	Iron	48.291	48.291	.073	37.56734	-113.18585
1	Iron	48.228	48.228	.062	37.56653	-113.18636
1	Iron	48.168	48.168	.061	37.56575	-113.18687
1	Iron	48.095	48.095	.073	37.56481	-113.18747
1	Iron	48.021	48.021	.074	37.56385	-113.18808
1	Iron	47.948	47.948	.073	37.56291	-113.18868
1	Iron	47.899	47.899	.049	37.56228	-113.18909
1	Iron	47.839	47.839	.06	37.5615	-113.18959
1	Iron	47.778	47.778	.06	37.56072	-113.19009
1	Iron	47.698	47.698	.081	37.55968	-113.19076
1	Iron	47.657	47.657	.041	37.55915	-113.19109
1	Iron	47.616	47.616	.04	37.55863	-113.19143
1	Iron	47.596	47.596	.021	37.55836	-113.1916
1	Iron	47.567	47.567	.028	37.558	-113.19184
1	Iron	47.494	47.494	.073	37.55706	-113.19245
1	Iron	47.402	47.402	.092	37.55586	-113.1932
1	Iron	47.319	47.319	.083	37.55479	-113.19389
1	Iron	47.297	47.297	.023	37.5545	-113.19408
1	Iron	47.273	47.273	.024	37.55419	-113.19428
1	Iron	47.229	47.229	.043	37.55363	-113.19464
1	Iron	47.212	47.212	.017	37.55341	-113.19478
1	Iron	47.092	47.092	.121	37.55185	-113.19577
1	Iron	47.03	47.03	.062	37.55106	-113.19629
1	Iron	46.969	46.969	.061	37.55028	-113.1968
1	Iron	46.909	46.909	.061	37.54949	-113.19729
1	Iron	46.328	46.328	.581	37.54199	-113.20209
1	Iron	46.248	46.248	.08	37.54095	-113.20273
1	Iron	46.237	46.237	.011	37.5408	-113.20282
1	Iron	46.203	46.203	.033	37.54036	-113.20307
1	Iron	46.145	46.145	.058	37.5396	-113.20352
1	Iron	46.062	46.062	.084	37.53849	-113.20413
1	Iron	45.98	45.98	.081	37.5374	-113.2047
1	Iron	45.9	45.9	.081	37.53631	-113.20524
1	Iron	45.839	45.839	.061	37.53548	-113.20563
1	Iron	45.778	45.778	.06	37.53466	-113.206
1	Iron	45.698	45.698	.081	37.53355	-113.20647
1	Iron	45.625	45.625	.073	37.53254	-113.20686
1	Iron	45.521	45.521	.104	37.5311	-113.20741
1	Iron	45.438	45.438	.083	37.52994	-113.20782
1	Iron	45.274	45.274	.164	37.52763	-113.20853
1	Iron	45.203	45.203	.071	37.52662	-113.2088
1	Iron	45.139	45.139	.063	37.52572	-113.20904
1	Iron	45.057	45.057	.083	37.52455	-113.20936
1	Iron	44.982	44.982	.075	37.52349	-113.20964
1	Iron	44.973	44.973	.009	37.52336	-113.20968
1	Iron	44.943	44.943	.03	37.52294	-113.2098
1	Iron	44.881	44.881	.062	37.52206	-113.21003
1	Iron	44.819	44.819	.062	37.52119	-113.21028
1	Iron	44.757	44.757	.062	37.52031	-113.21051
1	Iron	44.695	44.695	.063	37.51942	-113.21074
1	Iron	44.64	44.64	.055	37.51864	-113.21096
1	Iron	44.592	44.592	.048	37.51796	-113.21115
1	Iron	44.534	44.534	.058	37.51714	-113.21136
1	Iron	44.501	44.501	.032	37.51668	-113.21148
1	Iron	44.491	44.491	.011	37.51653	-113.21152
1	Iron	44.477	44.477	.014	37.51634	-113.21158
1	Iron	44.467	44.467	.011	37.51619	-113.21163
1	Iron	44.418	44.418	.048	37.5155	-113.2118
1	Iron	44.399	44.399	.019	37.51523	-113.21188
1	Iron	44.289	44.289	.11	37.51367	-113.21232
1	Iron	44.179	44.179	.11	37.51211	-113.21272
1	Iron	44.156	44.156	.023	37.51178	-113.21281
1	Iron	44.12	44.12	.036	37.51127	-113.21295
1	Iron	44.083	44.083	.037	37.51075	-113.21309
1	Iron	43.845	43.845	.238	37.50738	-113.21401
1	Iron	43.711	43.711	.134	37.50548	-113.21452
1	Iron	43.697	43.697	.014	37.50528	-113.21458
1	Iron	43.621	43.621	.076	37.5042	-113.21488
1	Iron	43.558	43.558	.063	37.50331	-113.21511
1	Iron	43.465	43.465	.093	37.50199	-113.21547
1	Iron	43.307	43.307	.158	37.49976	-113.21609
1	Iron	43.275	43.275	.032	37.4993	-113.2162
1	Iron	43.089	43.089	.186	37.49667	-113.21691
1	Iron	42.771	42.771	.318	37.49216	-113.21813
